,Sales,Quantity,Discount,Profit,First Class,Same Day,Second Class,Standard Class,Consumer,Corporate,Home Office,Central,East,South,West,Furniture,Office Supplies,Technology
8028,772.68,4,0.0,108.1752,0,0,1,0,0,1,0,0,1,0,0,0,1,0
8029,106.08,6,0.2,-9.282,0,0,0,1,1,0,0,1,0,0,0,0,0,1
8030,23.076,3,0.6,-10.9611,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8031,25.92,5,0.2,9.072,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8032,47.952,3,0.2,16.1838,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8033,0.984,2,0.8,-1.476,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8034,75.384,9,0.6,-20.7306,1,0,0,0,1,0,0,1,0,0,0,1,0,0
8035,4.608,2,0.2,1.6704,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8036,37.68,6,0.0,16.956,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8037,41.91,3,0.0,10.8966,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8038,435.999,3,0.15,5.1294,0,0,1,0,1,0,0,0,0,0,1,1,0,0
8039,388.704,6,0.2,38.8704,0,0,1,0,0,1,0,0,0,0,1,1,0,0
8040,572.58,6,0.0,34.3548,0,0,1,0,0,1,0,0,0,0,1,0,1,0
8041,33.18,2,0.0,11.613,0,0,1,0,0,1,0,0,0,0,1,0,0,1
8042,63.88,4,0.0,24.9132,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8043,26.72,1,0.0,11.7568,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8044,295.056,9,0.2,106.9578,0,0,1,0,1,0,0,0,0,0,1,0,1,0
8045,393.25,5,0.0,129.7725,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8046,2.214,3,0.7,-1.476,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8047,16.272,3,0.2,5.2884,0,0,1,0,1,0,0,0,0,1,0,0,1,0
8048,706.86,7,0.0,197.9208,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8049,5.97,5,0.7,-4.577,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8050,21.184,1,0.2,4.7664,0,0,0,1,0,1,0,0,1,0,0,1,0,0
8051,41.376,6,0.2,3.1032,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8052,17.94,3,0.0,4.485,0,0,1,0,0,1,0,0,1,0,0,0,1,0
8053,2.655,1,0.7,-1.8585,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8054,892.35,5,0.0,267.705,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8055,307.666,2,0.15,28.9568,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8056,728.82,9,0.0,29.1528,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8057,41.36,5,0.2,13.959,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8058,43.176,3,0.2,15.1116,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8059,4.16,2,0.0,1.7472,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8060,61.4,5,0.0,28.858,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8061,24.448,2,0.2,8.8624,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8062,263.96,4,0.0,71.2692,1,0,0,0,1,0,0,0,1,0,0,0,0,1
8063,359.97,3,0.0,100.7916,1,0,0,0,1,0,0,0,1,0,0,0,0,1
8064,12.96,2,0.0,6.2208,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8065,116.82,3,0.0,5.841,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8066,276.784,2,0.2,89.9548,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8067,239.97,3,0.0,86.3892,0,0,0,1,0,1,0,0,0,0,1,0,0,1
8068,16.02,6,0.0,6.0876,0,0,0,1,0,1,0,0,0,0,1,1,0,0
8069,454.56,5,0.2,-107.958,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8070,141.42,5,0.6,-187.3815,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8071,310.744,4,0.3,-26.6352,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8072,12.736,4,0.2,2.2288,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8073,6.47,5,0.8,-9.705,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8074,13.748,14,0.8,-22.6842,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8075,15.224,2,0.8,-38.8212,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8076,27.42,3,0.0,9.3228,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8077,165.98,1,0.0,74.691,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8078,75.0,3,0.0,18.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8079,134.272,8,0.2,46.9952,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8080,146.544,6,0.2,47.6268,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8081,131.904,3,0.2,47.8152,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8082,203.88,5,0.2,20.388,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8083,14.301,7,0.7,-10.4874,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8084,718.64,10,0.2,-161.694,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8085,61.1,5,0.0,18.33,0,0,0,1,0,0,1,0,0,1,0,1,0,0
8086,28.08,3,0.2,5.265,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8087,10.496,4,0.2,1.1808,0,0,1,0,0,1,0,0,0,0,1,0,1,0
8088,39.92,2,0.2,12.974,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8089,77.58,9,0.0,20.1708,1,0,0,0,0,1,0,0,1,0,0,0,1,0
8090,269.36,7,0.0,70.0336,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8091,5.76,2,0.0,2.8224,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8092,109.9,5,0.0,32.97,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8093,23.88,3,0.0,10.5072,0,0,1,0,1,0,0,0,0,0,1,1,0,0
8094,26.2,4,0.0,12.052,0,0,1,0,1,0,0,0,0,0,1,0,1,0
8095,12.96,2,0.0,6.2208,0,0,1,0,1,0,0,0,0,0,1,0,1,0
8096,234.95,5,0.0,32.893,0,0,1,0,1,0,0,0,0,0,1,0,0,1
8097,118.25,5,0.0,34.2925,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8098,4.28,1,0.0,1.926,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8099,26.85,3,0.0,5.1015,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8100,3357.6,3,0.2,377.73,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8101,8.26,2,0.0,3.7996,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8102,2973.32,7,0.2,334.4985,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8103,104.79,7,0.0,29.3412,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8104,775.728,6,0.2,58.1796,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8105,89.0664,1,0.32,-17.0274,1,0,0,0,0,0,1,1,0,0,0,1,0,0
8106,175.44,6,0.2,52.632,1,0,0,0,0,0,1,1,0,0,0,0,1,0
8107,438.336,4,0.2,-87.6672,1,0,0,0,0,0,1,1,0,0,0,0,0,1
8108,215.544,4,0.3,-58.5048,0,0,0,1,1,0,0,0,1,0,0,1,0,0
8109,55.584,6,0.2,20.844,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8110,127.386,2,0.3,-25.4772,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8111,248.43,5,0.3,-17.745,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8112,11.648,4,0.8,-30.8672,0,0,1,0,1,0,0,1,0,0,0,0,1,0
8113,85.246,2,0.3,-1.2178,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8114,20.64,5,0.2,2.322,0,0,1,0,0,1,0,1,0,0,0,0,1,0
8115,148.02,3,0.0,41.4456,0,0,0,1,0,1,0,0,0,0,1,1,0,0
8116,33.29,1,0.0,7.9896,0,1,0,0,0,1,0,1,0,0,0,0,1,0
8117,204.95,5,0.0,100.4255,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8118,526.344,4,0.3,-75.192,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8119,41.96,2,0.0,10.9096,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8120,451.152,3,0.2,0.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8121,31.504,11,0.2,11.0264,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8122,30.672,3,0.2,9.585,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8123,1079.976,4,0.4,125.9972,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8124,161.568,2,0.2,-28.2744,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8125,2.934,3,0.8,-4.9878,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8126,18.528,2,0.2,4.4004,0,0,0,1,1,0,0,1,0,0,0,0,0,1
8127,670.752,3,0.2,-125.766,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8128,64.96,5,0.6,-43.848,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8129,41.94,2,0.0,15.0984,1,0,0,0,0,1,0,0,0,0,1,0,0,1
8130,11.96,2,0.0,5.8604,1,0,0,0,0,1,0,0,0,0,1,0,1,0
8131,13.12,4,0.0,3.8048,1,0,0,0,0,1,0,0,0,0,1,0,1,0
8132,535.41,3,0.0,160.623,1,0,0,0,0,1,0,0,0,0,1,0,1,0
8133,72.78,3,0.6,-70.9605,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8134,36.84,3,0.0,17.3148,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8135,87.71,7,0.0,41.2237,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8136,562.2925,7,0.45,-255.5875,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8137,56.52,9,0.0,21.4776,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8138,11.264,8,0.2,1.2672,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8139,284.08,10,0.2,24.857,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8140,18.496,4,0.2,6.7048,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8141,14.73,3,0.0,7.2177,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8142,186.54,3,0.0,50.3658,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8143,557.728,4,0.2,6.9716,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8144,159.968,4,0.2,-31.9936,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8145,471.9,6,0.0,155.727,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8146,3.52,2,0.0,1.6896,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8147,49.12,4,0.0,23.0864,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8148,20.16,7,0.0,9.8784,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8149,10.68,2,0.0,5.0196,1,0,0,0,0,1,0,1,0,0,0,0,1,0
8150,141.96,2,0.0,39.7488,1,0,0,0,0,1,0,1,0,0,0,1,0,0
8151,32.48,2,0.0,4.872,1,0,0,0,1,0,0,0,0,0,1,0,1,0
8152,20.04,3,0.0,9.6192,1,0,0,0,1,0,0,0,0,0,1,0,1,0
8153,13999.96,4,0.0,6719.9808,1,0,0,0,1,0,0,0,0,0,1,0,0,1
8154,238.0,2,0.0,38.08,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8155,61.96,2,0.0,27.882,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8156,239.372,2,0.3,-23.9372,0,0,0,1,1,0,0,0,1,0,0,1,0,0
8157,595.0,5,0.0,95.2,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8158,16.032,3,0.2,5.6112,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8159,199.75,5,0.0,87.89,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8160,227.96,2,0.0,36.4736,0,0,0,1,1,0,0,0,1,0,0,1,0,0
8161,293.52,6,0.0,76.3152,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8162,307.98,2,0.0,89.3142,0,0,1,0,1,0,0,0,1,0,0,0,0,1
8163,96.96,6,0.0,33.936,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8164,117.488,7,0.2,41.1208,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8165,11.952,3,0.2,4.1832,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8166,512.499,3,0.15,-30.147,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8167,863.128,7,0.2,-32.3673,0,0,0,1,0,1,0,0,0,0,1,1,0,0
8168,2036.86,7,0.0,366.6348,0,0,0,1,0,0,1,0,0,0,1,1,0,0
8169,449.568,2,0.2,-73.0548,0,0,0,1,0,0,1,0,0,0,1,1,0,0
8170,108.96,3,0.0,32.688,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8171,264.18,7,0.0,68.6868,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8172,2.88,1,0.0,1.4112,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8173,41.904,6,0.2,14.1426,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8174,23.92,4,0.0,4.0664,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8175,156.512,4,0.2,52.8228,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8176,128.34,6,0.0,37.2186,1,0,0,0,0,0,1,0,1,0,0,0,1,0
8177,474.95,5,0.0,142.485,1,0,0,0,1,0,0,0,0,0,1,0,0,1
8178,999.98,2,0.0,449.991,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8179,277.5,4,0.5,-188.7,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8180,1252.704,8,0.4,-480.2032,0,0,0,1,1,0,0,0,1,0,0,1,0,0
8181,110.97,5,0.4,-24.0435,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8182,22.608,3,0.6,-10.1736,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8183,1.892,1,0.6,-0.9933,0,0,0,1,0,1,0,1,0,0,0,1,0,0
8184,63.312,3,0.2,20.5764,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8185,7.824,1,0.2,2.934,0,0,1,0,1,0,0,1,0,0,0,0,1,0
8186,170.072,4,0.3,-12.148,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8187,62.82,9,0.0,29.5254,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8188,19.44,3,0.0,9.3312,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8189,7.38,1,0.0,3.6162,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8190,38.88,6,0.0,18.6624,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8191,187.76,4,0.0,76.9816,0,0,0,1,1,0,0,0,1,0,0,1,0,0
8192,6.048,7,0.7,-4.2336,1,0,0,0,1,0,0,0,0,1,0,0,1,0
8193,98.352,3,0.2,9.8352,1,0,0,0,1,0,0,0,0,1,0,0,1,0
8194,335.744,2,0.2,25.1808,1,0,0,0,1,0,0,0,0,1,0,1,0,0
8195,8.96,2,0.0,4.3904,0,0,1,0,0,1,0,0,0,0,1,0,1,0
8196,89.568,4,0.2,-1.1196,0,0,0,1,1,0,0,0,0,1,0,0,0,1
8197,71.96,5,0.2,7.196,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8198,15.552,3,0.2,5.4432,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8199,10.43,5,0.8,-18.2525,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8200,72.784,1,0.2,-18.196,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8201,67.15,5,0.0,16.7875,0,1,0,0,0,1,0,0,1,0,0,0,1,0
8202,549.98,2,0.0,142.9948,0,1,0,0,0,1,0,0,1,0,0,0,0,1
8203,11.82,3,0.0,4.728,0,1,0,0,0,1,0,0,1,0,0,1,0,0
8204,4643.8,4,0.0,2229.024,0,1,0,0,0,1,0,0,1,0,0,0,0,1
8205,577.764,2,0.1,115.5528,0,1,0,0,0,1,0,0,1,0,0,1,0,0
8206,191.5155,1,0.45,-76.6062,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8207,2.624,1,0.2,0.4264,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8208,1369.764,6,0.7,-913.176,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8209,294.368,4,0.2,-58.8736,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8210,81.568,2,0.2,7.1372,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8211,44.46,5,0.6,-17.784,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8212,314.088,3,0.2,19.6305,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8213,6.336,4,0.7,-4.6464,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8214,10.48,1,0.2,3.799,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8215,2.469,1,0.7,-1.8106,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8216,3.264,2,0.7,-2.2848,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8217,4.344,3,0.2,0.8688,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8218,31.776,3,0.6,-19.0656,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8219,4.928,2,0.2,1.7248,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8220,1.788,3,0.8,-3.0396,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8221,15.072,4,0.2,-3.768,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8222,12.624,2,0.2,-2.5248,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8223,185.88,6,0.0,83.646,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8224,12.96,2,0.0,6.2208,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8225,189.7,10,0.0,91.056,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8226,40.99,1,0.0,20.0851,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8227,82.64,2,0.0,7.4376,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8228,31.02,2,0.0,8.0652,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8229,89.97,3,0.0,37.7874,0,0,1,0,0,0,1,0,1,0,0,0,0,1
8230,35.97,3,0.0,9.7119,0,0,1,0,1,0,0,0,0,1,0,0,1,0
8231,1266.86,7,0.0,291.3778,0,0,1,0,1,0,0,0,0,1,0,1,0,0
8232,169.45,5,0.0,42.3625,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8233,40.68,2,0.0,0.4068,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8234,3.328,2,0.2,0.416,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8235,933.262,4,0.45,-458.1468,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8236,2803.92,5,0.2,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8237,4.768,2,0.2,-0.7748,0,1,0,0,1,0,0,0,0,1,0,0,1,0
8238,6.672,1,0.2,2.502,0,1,0,0,1,0,0,0,0,1,0,0,1,0
8239,4.448,2,0.2,1.112,0,1,0,0,1,0,0,0,0,1,0,0,1,0
8240,43.936,4,0.2,6.0412,0,1,0,0,1,0,0,0,0,1,0,1,0,0
8241,23.744,2,0.2,8.3104,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8242,357.0,3,0.0,57.12,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8243,806.336,8,0.2,50.396,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8244,85.44,3,0.0,31.6128,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8245,344.91,3,0.0,10.3473,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8246,70.97,5,0.8,-191.619,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8247,36.784,2,0.2,3.6784,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8248,743.988,2,0.4,-123.998,0,0,1,0,0,0,1,0,1,0,0,0,0,1
8249,11.212,2,0.8,-16.818,0,0,1,0,1,0,0,1,0,0,0,0,1,0
8250,4.712,2,0.6,-1.8848,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8251,180.98,5,0.8,-470.548,0,0,1,0,1,0,0,1,0,0,0,0,1,0
8252,60.416,2,0.2,6.0416,0,0,1,0,1,0,0,1,0,0,0,0,1,0
8253,299.99,1,0.0,89.997,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8254,192.16,4,0.0,92.2368,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8255,242.624,8,0.2,27.2952,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8256,46.74,3,0.0,11.685,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8257,174.95,5,0.0,12.2465,0,0,0,1,1,0,0,0,0,0,1,0,0,1
8258,100.704,6,0.2,37.764,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8259,368.91,9,0.0,180.7659,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8260,8.02,1,0.0,3.7694,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8261,171.04,4,0.0,44.4704,0,1,0,0,0,0,1,1,0,0,0,0,1,0
8262,19.44,3,0.0,9.3312,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8263,13.092,4,0.7,-10.0372,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8264,122.94,3,0.0,30.735,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8265,35.448,7,0.2,12.8499,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8266,19.98,2,0.0,5.1948,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8267,69.375,1,0.5,-47.175,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8268,31.68,4,0.2,2.772,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8269,2003.168,4,0.2,250.396,0,0,0,1,1,0,0,1,0,0,0,0,0,1
8270,9.344,2,0.2,3.1536,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8271,2563.056,8,0.1,313.2624,0,0,0,1,1,0,0,0,1,0,0,1,0,0
8272,387.136,4,0.2,4.8392,0,0,0,1,0,1,0,0,0,0,1,1,0,0
8273,3.424,1,0.2,0.2996,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8274,1085.42,7,0.0,282.2092,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8275,43.056,9,0.2,15.6078,0,0,0,1,0,0,1,0,1,0,0,0,1,0
8276,3.762,3,0.7,-2.7588,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8277,34.86,2,0.7,-26.726,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8278,432.456,3,0.2,32.4342,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8279,675.06,3,0.0,87.7578,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8280,65.232,3,0.2,22.0158,1,0,0,0,0,1,0,0,0,1,0,0,1,0
8281,207.0,3,0.2,25.875,1,0,0,0,0,1,0,0,0,1,0,1,0,0
8282,600.53,2,0.3,137.264,0,0,1,0,0,0,1,1,0,0,0,0,0,1
8283,59.904,2,0.2,14.2272,0,0,1,0,0,0,1,1,0,0,0,0,1,0
8284,637.44,8,0.2,135.456,0,0,1,0,0,0,1,1,0,0,0,0,0,1
8285,51.756,3,0.6,-33.6414,0,0,1,0,0,0,1,1,0,0,0,1,0,0
8286,31.104,6,0.2,10.8864,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8287,47.96,5,0.2,4.1965,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8288,158.928,7,0.2,41.7186,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8289,211.248,6,0.2,15.8436,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8290,5.552,2,0.2,-1.041,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8291,2.952,1,0.2,0.9963,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8292,10.332,3,0.7,-7.5768,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8293,18.368,4,0.2,5.9696,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8294,299.9,2,0.0,74.975,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8295,26.55,9,0.0,12.744,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8296,111.98,2,0.0,26.8752,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8297,4.928,2,0.2,0.7392,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8298,11.784,3,0.2,4.2717,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8299,7.98,3,0.0,2.0748,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8300,180.96,2,0.0,81.432,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8301,1649.95,5,0.0,659.98,0,0,0,1,0,1,0,0,0,0,1,0,0,1
8302,362.352,3,0.2,45.294,0,0,0,1,0,1,0,0,0,0,1,1,0,0
8303,73.584,2,0.2,8.2782,0,0,1,0,0,0,1,0,0,0,1,0,0,1
8304,486.368,4,0.2,36.4776,0,0,0,1,1,0,0,0,0,0,1,1,0,0
8305,32.4,5,0.0,15.552,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8306,41.86,7,0.0,19.2556,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8307,77.56,2,0.0,35.6776,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8308,37.17,9,0.0,11.151,0,1,0,0,0,0,1,0,0,0,1,0,1,0
8309,137.352,3,0.2,8.5845,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8310,376.509,3,0.3,-43.0296,0,0,0,1,1,0,0,1,0,0,0,1,0,0
8311,62.72,4,0.0,24.4608,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8312,2939.93,7,0.0,764.3818,0,0,0,1,1,0,0,0,0,1,0,0,0,1
8313,512.358,3,0.3,-14.6388,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8314,3.488,2,0.2,0.5668,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8315,22.288,7,0.2,3.9004,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8316,16.032,3,0.2,5.6112,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8317,1.752,1,0.2,0.1533,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8318,20.992,8,0.2,2.3616,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8319,11.21,1,0.0,3.363,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8320,45.04,2,0.2,4.504,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8321,15.624,2,0.8,-24.9984,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8322,8.74,2,0.0,2.2724,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8323,44.75,5,0.0,20.585,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8324,61.68,5,0.2,5.397,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8325,158.376,3,0.2,13.8579,1,0,0,0,0,0,1,0,0,1,0,0,0,1
8326,2.864,4,0.8,-4.5824,0,0,1,0,0,1,0,1,0,0,0,0,1,0
8327,94.192,7,0.8,-164.836,0,0,1,0,0,1,0,1,0,0,0,0,1,0
8328,143.7,3,0.0,68.976,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8329,6.48,1,0.0,3.1104,0,0,0,1,1,0,0,0,1,0,0,0,1,0
